word_text,category,risk_level,status
暴力破坏军营,暴力,5,1
暴力破坏军事基地,暴力,5,1
暴力破坏军事设施,暴力,5,1
暴力破坏军事禁区,暴力,5,1
暴力扰乱公安机关,暴力,5,1
暴力扰乱派出所,暴力,5,1
暴力扰乱交警队,暴力,5,1
暴力扰乱刑警队,暴力,5,1
暴力扰乱特警队,暴力,5,1
暴力扰乱武警部队,暴力,5,1
暴力扰乱军队,暴力,5,1
暴力扰乱军营,暴力,5,1
暴力扰乱军事基地,暴力,5,1
暴力扰乱军事设施,暴力,5,1
暴力扰乱军事禁区,暴力,5,1
暴力冲击法院,暴力,5,1
暴力冲击检察院,暴力,5,1
暴力冲击法庭,暴力,5,1
暴力冲击审判庭,暴力,5,1
暴力冲击看守所,暴力,5,1
暴力冲击监狱,暴力,5,1
暴力冲击拘留所,暴力,5,1
暴力冲击戒毒所,暴力,5,1
暴力冲击劳教所,暴力,5,1
暴力袭击法院,暴力,5,1
暴力袭击检察院,暴力,5,1
暴力袭击法庭,暴力,5,1
暴力袭击审判庭,暴力,5,1
暴力袭击看守所,暴力,5,1
暴力袭击监狱,暴力,5,1
暴力袭击拘留所,暴力,5,1
暴力袭击戒毒所,暴力,5,1
暴力袭击劳教所,暴力,5,1
暴力围攻法院,暴力,5,1
暴力围攻检察院,暴力,5,1
暴力围攻法庭,暴力,5,1
暴力围攻审判庭,暴力,5,1
暴力围攻看守所,暴力,5,1
暴力围攻监狱,暴力,5,1
暴力围攻拘留所,暴力,5,1
暴力围攻戒毒所,暴力,5,1
暴力围攻劳教所,暴力,5,1
暴力破坏法院,暴力,5,1
暴力破坏检察院,暴力,5,1
暴力破坏法庭,暴力,5,1
暴力破坏审判庭,暴力,5,1
暴力破坏看守所,暴力,5,1
暴力破坏监狱,暴力,5,1
暴力破坏拘留所,暴力,5,1
暴力破坏戒毒所,暴力,5,1
暴力破坏劳教所,暴力,5,1
暴力扰乱法院,暴力,5,1
暴力扰乱检察院,暴力,5,1
暴力扰乱法庭,暴力,5,1
暴力扰乱审判庭,暴力,5,1
暴力扰乱看守所,暴力,5,1
暴力扰乱监狱,暴力,5,1
暴力扰乱拘留所,暴力,5,1
暴力扰乱戒毒所,暴力,5,1
暴力扰乱劳教所,暴力,5,1
暴力冲击学校,暴力,5,1
暴力冲击幼儿园,暴力,5,1
暴力冲击小学,暴力,5,1
暴力冲击中学,暴力,5,1
暴力冲击大学,暴力,5,1
暴力冲击高校,暴力,5,1
暴力冲击教育机构,暴力,5,1
暴力袭击学校,暴力,5,1
暴力袭击幼儿园,暴力,5,1
暴力袭击小学,暴力,5,1
暴力袭击中学,暴力,5,1
暴力袭击大学,暴力,5,1
暴力袭击高校,暴力,5,1
暴力袭击教育机构,暴力,5,1
暴力围攻学校,暴力,5,1
暴力围攻幼儿园,暴力,5,1
暴力围攻小学,暴力,5,1
暴力围攻中学,暴力,5,1
暴力围攻大学,暴力,5,1
暴力围攻高校,暴力,5,1
暴力围攻教育机构,暴力,5,1
暴力破坏学校,暴力,5,1
暴力破坏幼儿园,暴力,5,1
暴力破坏小学,暴力,5,1
暴力破坏中学,暴力,5,1
暴力破坏大学,暴力,5,1
暴力破坏高校,暴力,5,1
暴力破坏教育机构,暴力,5,1
暴力扰乱学校,暴力,5,1
暴力扰乱幼儿园,暴力,5,1
暴力扰乱小学,暴力,5,1
暴力扰乱中学,暴力,5,1
暴力扰乱大学,暴力,5,1
暴力扰乱高校,暴力,5,1
暴力扰乱教育机构,暴力,5,1
暴力冲击医院,暴力,5,1
暴力冲击诊所,暴力,5,1
暴力冲击卫生院,暴力,5,1
暴力冲击卫生机构,暴力,5,1
暴力冲击医疗机构,暴力,5,1
暴力袭击医院,暴力,5,1
暴力袭击诊所,暴力,5,1
暴力袭击卫生院,暴力,5,1
暴力袭击卫生机构,暴力,5,1
暴力袭击医疗机构,暴力,5,1
暴力围攻医院,暴力,5,1
暴力围攻诊所,暴力,5,1
暴力围攻卫生院,暴力,5,1
暴力围攻卫生机构,暴力,5,1
暴力围攻医疗机构,暴力,5,1
暴力破坏医院,暴力,5,1
暴力破坏诊所,暴力,5,1
暴力破坏卫生院,暴力,5,1
暴力破坏卫生机构,暴力,5,1
暴力破坏医疗机构,暴力,5,1
暴力扰乱医院,暴力,5,1
暴力扰乱诊所,暴力,5,1
暴力扰乱卫生院,暴力,5,1
暴力扰乱卫生机构,暴力,5,1
暴力扰乱医疗机构,暴力,5,1
暴力冲击商场,暴力,4,1
暴力冲击超市,暴力,4,1
暴力冲击市场,暴力,4,1
暴力冲击商店,暴力,4,1
暴力冲击店铺,暴力,4,1
暴力袭击商场,暴力,4,1
暴力袭击超市,暴力,4,1
暴力袭击市场,暴力,4,1
暴力袭击商店,暴力,4,1
暴力袭击店铺,暴力,4,1
暴力围攻商场,暴力,4,1
暴力围攻超市,暴力,4,1
暴力围攻市场,暴力,4,1
暴力围攻商店,暴力,4,1
暴力围攻店铺,暴力,4,1
暴力破坏商场,暴力,4,1
暴力破坏超市,暴力,4,1
暴力破坏市场,暴力,4,1
暴力破坏商店,暴力,4,1
暴力破坏店铺,暴力,4,1
暴力扰乱商场,暴力,4,1
暴力扰乱超市,暴力,4,1
暴力扰乱市场,暴力,4,1
暴力扰乱商店,暴力,4,1
暴力扰乱店铺,暴力,4,1
暴力冲击银行,暴力,5,1
暴力冲击金融机构,暴力,5,1
暴力冲击证券交易所,暴力,5,1
暴力袭击银行,暴力,5,1
暴力袭击金融机构,暴力,5,1
暴力袭击证券交易所,暴力,5,1
暴力围攻银行,暴力,5,1
暴力围攻金融机构,暴力,5,1
暴力围攻证券交易所,暴力,5,1
暴力破坏银行,暴力,5,1
暴力破坏金融机构,暴力,5,1
暴力破坏证券交易所,暴力,5,1
暴力扰乱银行,暴力,5,1
暴力扰乱金融机构,暴力,5,1
暴力扰乱证券交易所,暴力,5,1
暴力抢劫银行,暴力,5,1
暴力抢劫金融机构,暴力,5,1
暴力抢劫证券交易所,暴力,5,1
暴力劫持银行,暴力,5,1
暴力劫持金融机构,暴力,5,1
暴力劫持证券交易所,暴力,5,1
暴力绑架银行,暴力,5,1
暴力绑架金融机构,暴力,5,1
暴力绑架证券交易所,暴力,5,1
暴力冲击交通枢纽,暴力,5,1
暴力冲击火车站,暴力,5,1
暴力冲击汽车站,暴力,5,1
暴力冲击机场,暴力,5,1
暴力冲击港口,暴力,5,1
暴力冲击地铁站,暴力,5,1
暴力袭击交通枢纽,暴力,5,1
暴力袭击火车站,暴力,5,1
暴力袭击汽车站,暴力,5,1
暴力袭击机场,暴力,5,1
暴力袭击港口,暴力,5,1
暴力袭击地铁站,暴力,5,1
暴力围攻交通枢纽,暴力,5,1
暴力围攻火车站,暴力,5,1
暴力围攻汽车站,暴力,5,1
暴力围攻机场,暴力,5,1
暴力围攻港口,暴力,5,1
暴力围攻地铁站,暴力,5,1
暴力破坏交通枢纽,暴力,5,1
暴力破坏火车站,暴力,5,1
暴力破坏汽车站,暴力,5,1
暴力破坏机场,暴力,5,1
暴力破坏港口,暴力,5,1
暴力破坏地铁站,暴力,5,1
暴力扰乱交通枢纽,暴力,5,1
暴力扰乱火车站,暴力,5,1
暴力扰乱汽车站,暴力,5,1
暴力扰乱机场,暴力,5,1
暴力扰乱港口,暴力,5,1
暴力扰乱地铁站,暴力,5,1
暴力劫持交通工具,暴力,5,1
暴力劫持飞机,暴力,5,1
暴力劫持火车,暴力,5,1
暴力劫持汽车,暴力,5,1
暴力劫持轮船,暴力,5,1
暴力劫持地铁,暴力,5,1
暴力劫持公交车,暴力,5,1
暴力劫持出租车,暴力,5,1
暴力袭击交通工具,暴力,5,1
暴力袭击飞机,暴力,5,1
暴力袭击火车,暴力,5,1
暴力袭击汽车,暴力,5,1
暴力袭击轮船,暴力,5,1
暴力袭击地铁,暴力,5,1
暴力袭击公交车,暴力,5,1
暴力袭击出租车,暴力,5,1
暴力破坏交通工具,暴力,5,1
暴力破坏飞机,暴力,5,1
暴力破坏火车,暴力,5,1
暴力破坏汽车,暴力,5,1
暴力破坏轮船,暴力,5,1
暴力破坏地铁,暴力,5,1
暴力破坏公交车,暴力,5,1
暴力破坏出租车,暴力,5,1
暴力冲击居民区,暴力,5,1
暴力冲击小区,暴力,5,1
暴力冲击住宅,暴力,5,1
暴力冲击民宅,暴力,5,1
暴力冲击村庄,暴力,5,1
暴力袭击居民区,暴力,5,1
暴力袭击小区,暴力,5,1
暴力袭击住宅,暴力,5,1
暴力袭击民宅,暴力,5,1
暴力袭击村庄,暴力,5,1
暴力围攻居民区,暴力,5,1
暴力围攻小区,暴力,5,1
暴力围攻住宅,暴力,5,1
暴力围攻民宅,暴力,5,1
暴力围攻村庄,暴力,5,1
暴力破坏居民区,暴力,5,1
暴力破坏小区,暴力,5,1
暴力破坏住宅,暴力,5,1
暴力破坏民宅,暴力,5,1
暴力破坏村庄,暴力,5,1
暴力扰乱居民区,暴力,5,1
暴力扰乱小区,暴力,5,1
暴力扰乱住宅,暴力,5,1
暴力扰乱民宅,暴力,5,1
暴力扰乱村庄,暴力,5,1
暴力闯入民宅,暴力,5,1
暴力闯入住宅,暴力,5,1
暴力闯入小区,暴力,5,1
暴力闯入居民区,暴力,5,1
暴力闯入村庄,暴力,5,1
暴力强闯民宅,暴力,5,1
暴力强闯住宅,暴力,5,1
暴力强闯小区,暴力,5,1
暴力强闯居民区,暴力,5,1
暴力强闯村庄,暴力,5,1
暴力冲击宗教场所,暴力,5,1
暴力冲击寺庙,暴力,5,1
暴力冲击教堂,暴力,5,1
暴力冲击清真寺,暴力,5,1
暴力冲击道观,暴力,5,1
暴力冲击宗教建筑,暴力,5,1
暴力袭击宗教场所,暴力,5,1
暴力袭击寺庙,暴力,5,1
暴力袭击教堂,暴力,5,1
暴力袭击清真寺,暴力,5,1
暴力袭击道观,暴力,5,1
暴力袭击宗教建筑,暴力,5,1
暴力围攻宗教场所,暴力,5,1
暴力围攻寺庙,暴力,5,1
暴力围攻教堂,暴力,5,1
暴力围攻清真寺,暴力,5,1
暴力围攻道观,暴力,5,1
暴力围攻宗教建筑,暴力,5,1
暴力破坏宗教场所,暴力,5,1
暴力破坏寺庙,暴力,5,1
暴力破坏教堂,暴力,5,1
暴力破坏清真寺,暴力,5,1
暴力破坏道观,暴力,5,1
暴力破坏宗教建筑,暴力,5,1
暴力扰乱宗教场所,暴力,5,1
暴力扰乱寺庙,暴力,5,1
暴力扰乱教堂,暴力,5,1
暴力扰乱清真寺,暴力,5,1
暴力扰乱道观,暴力,5,1
暴力扰乱宗教建筑,暴力,5,1
暴力冲击文化场所,暴力,4,1
暴力冲击图书馆,暴力,4,1
暴力冲击博物馆,暴力,4,1
暴力冲击美术馆,暴力,4,1
暴力冲击展览馆,暴力,4,1
暴力冲击文化宫,暴力,4,1
暴力袭击文化场所,暴力,4,1
暴力袭击图书馆,暴力,4,1
暴力袭击博物馆,暴力,4,1
暴力袭击美术馆,暴力,4,1
暴力袭击展览馆,暴力,4,1
暴力袭击文化宫,暴力,4,1
暴力围攻文化场所,暴力,4,1
暴力围攻图书馆,暴力,4,1
暴力围攻博物馆,暴力,4,1
暴力围攻美术馆,暴力,4,1
暴力围攻展览馆,暴力,4,1
暴力围攻文化宫,暴力,4,1
暴力破坏文化场所,暴力,4,1
暴力破坏图书馆,暴力,4,1
暴力破坏博物馆,暴力,4,1
暴力破坏美术馆,暴力,4,1
暴力破坏展览馆,暴力,4,1
暴力破坏文化宫,暴力,4,1
暴力扰乱文化场所,暴力,4,1
暴力扰乱图书馆,暴力,4,1
暴力扰乱博物馆,暴力,4,1
暴力扰乱美术馆,暴力,4,1
暴力扰乱展览馆,暴力,4,1
暴力扰乱文化宫,暴力,4,1
暴力冲击体育场馆,暴力,4,1
暴力冲击体育场,暴力,4,1
暴力冲击体育馆,暴力,4,1
暴力冲击运动场,暴力,4,1
暴力袭击体育场馆,暴力,4,1
暴力袭击体育场,暴力,4,1
暴力袭击体育馆,暴力,4,1
暴力袭击运动场,暴力,4,1
暴力围攻体育场馆,暴力,4,1
暴力围攻体育场,暴力,4,1
暴力围攻体育馆,暴力,4,1
暴力围攻运动场,暴力,4,1
暴力破坏体育场馆,暴力,4,1
暴力破坏体育场,暴力,4,1
暴力破坏体育馆,暴力,4,1
暴力破坏运动场,暴力,4,1
暴力扰乱体育场馆,暴力,4,1
暴力扰乱体育场,暴力,4,1
暴力扰乱体育馆,暴力,4,1
暴力扰乱运动场,暴力,4,1
暴力冲击娱乐场所,暴力,4,1
暴力冲击KTV,暴力,4,1
暴力冲击酒吧,暴力,4,1
暴力冲击夜总会,暴力,4,1
暴力冲击迪厅,暴力,4,1
暴力冲击网吧,暴力,4,1
暴力冲击游戏厅,暴力,4,1
暴力袭击娱乐场所,暴力,4,1
暴力袭击KTV,暴力,4,1
暴力袭击酒吧,暴力,4,1
暴力袭击夜总会,暴力,4,1
暴力袭击迪厅,暴力,4,1
暴力袭击网吧,暴力,4,1
暴力袭击游戏厅,暴力,4,1
暴力围攻娱乐场所,暴力,4,1
暴力围攻KTV,暴力,4,1
暴力围攻酒吧,暴力,4,1
暴力围攻夜总会,暴力,4,1
暴力围攻迪厅,暴力,4,1
暴力围攻网吧,暴力,4,1
暴力围攻游戏厅,暴力,4,1
暴力破坏娱乐场所,暴力,4,1
暴力破坏KTV,暴力,4,1
暴力破坏酒吧,暴力,4,1
暴力破坏夜总会,暴力,4,1
暴力破坏迪厅,暴力,4,1
暴力破坏网吧,暴力,4,1
暴力破坏游戏厅,暴力,4,1
暴力扰乱娱乐场所,暴力,4,1
暴力扰乱KTV,暴力,4,1
暴力扰乱酒吧,暴力,4,1
暴力扰乱夜总会,暴力,4,1
暴力扰乱迪厅,暴力,4,1
暴力扰乱网吧,暴力,4,1
暴力扰乱游戏厅,暴力,4,1
暴力冲击旅游景点,暴力,4,1
暴力冲击景区,暴力,4,1
暴力冲击公园,暴力,4,1
暴力冲击景区景点,暴力,4,1
暴力袭击旅游景点,暴力,4,1
暴力袭击景区,暴力,4,1
